Guid,ContactId,AccountId,SuppliedName,SuppliedPhone,SuppliedCompany,Type,Status,Reason,Subject,Priority,Description,ClosedDate,IsEscalated,Comments,Application__c,TypeDetail__c
c2fc133d-fa13-463e-b902-06e2eced729c,fbd4719a-abb8-437d-be41-ed4a20ee2784,4edb158e-f962-42dd-ac2a-f5f5baf46841,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
c3557f5e-8ccc-4388-9655-97adfaface68,94017fb8-36d5-4f28-9fdb-2b021226b105,c43cfb40-35fe-4227-8931-68e84d5e201c,#N/A,#N/A,#N/A,Feature Request,On Hold,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
c376411b-325b-4251-90e9-00cfb8842ec6,86343166-bdbd-4c7b-a800-2e20a770e839,2c06c6a8-4482-4d60-a578-b8aaec7a45db,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
c3f767dd-0bbd-4f16-8887-0441bd7258dc,c6836319-7e0b-45f9-8ee2-89fe3a8111d3,862e7135-eb38-4c92-98f1-91563ad5f008,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
c40272d4-ca30-4e1b-acff-d65b44082120,3193a784-4438-4668-a8bc-1fa3b47032a7,2c06c6a8-4482-4d60-a578-b8aaec7a45db,#N/A,#N/A,#N/A,Feature Request,Approved,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
c415451a-d1d4-4aac-9173-b79c1668de40,97b95652-5929-4f51-93b3-391d531a831f,57205e96-d186-40f4-a621-2f371f6f9425,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
c43298ef-7e86-4985-9d5e-cd044ce218f3,b7cfa5ab-302c-4db5-a112-c2c095df55e6,54e2e79b-cdf5-4e93-803c-3982434a45e9,#N/A,#N/A,#N/A,Question,On Hold,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
c460c006-4ed9-40fe-b550-56a059d48cc9,2c310e97-0722-4fcd-8219-b4140046d82b,f345e646-1faf-4bd9-a008-5705837514d5,#N/A,#N/A,#N/A,Problem,Rejected,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
c4944470-4c25-46c3-aa35-99b2fd419935,552de302-d085-4ed5-8879-0f94023e5097,cab1e820-8748-47b1-9166-c8b4d5da7a11,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
c4ac7398-fdb1-4246-b67e-795e782a3b33,df0b7f63-7e4e-4c87-836d-476f7cbb0959,ce50a310-950c-4837-ba53-fec863d4bf5f,#N/A,#N/A,#N/A,Question,On Hold,Complex functionality,How to dynamically select templates?,Medium,User Needs Help,#N/A,false,#N/A,#N/A,#N/A
c5062d33-a7a8-4a05-bbd2-fdb1f0f332bb,f3e8853c-831d-4356-b156-7beed171f2f5,382892b9-7d9c-4069-8b02-5b575c2f3b06,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
c5affafc-82c4-4e02-b06f-9bbffbac4d84,af76799f-36e8-4cc3-a400-e2bfa8dcf33f,e911cfb9-d4f3-4e43-a427-f7f8d95b4864,#N/A,#N/A,#N/A,Feature Request,On Hold,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
c5b4c011-1dbd-49c7-888b-08ab40544577,b62a0aad-d71f-4857-bdae-76955fadafe8,64cfb4a0-32fe-46ff-b890-cacf1f5924bc,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
c6427fcf-11de-43f8-9c99-18de22de5d04,c96842b1-785c-44e8-b8b3-20b4a84a3992,0d854576-00f2-4703-aa47-0ec2266f8594,#N/A,#N/A,#N/A,Question,New,User didn't attend training,How much do I owe on my bill?,Medium,I can't find my last billing statement and am unsure how much my bill should be this month.,#N/A,false,#N/A,#N/A,#N/A
c6920cde-a25d-464c-a4ef-117ba4cbffdb,3b8898c8-7e6b-4d36-9124-41aec6328a08,9f32138d-d239-44e6-9816-e517b35a66b7,#N/A,#N/A,#N/A,Question,Pending Approval,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
c6c344c1-2ee5-4627-928d-c7ea55e8c96b,420b0f3b-2ece-497a-8fe2-ce1a4d06897a,ce50a310-950c-4837-ba53-fec863d4bf5f,#N/A,#N/A,#N/A,Feature Request,Escalated,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
c753fcfa-0e69-4d43-b4da-b7471bad1a31,c7528772-6fe7-4843-8768-75c46d547182,203ff87e-cb03-4dea-bf22-5ec94453d3c1,#N/A,#N/A,#N/A,Feature Request,Approved,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
c774121e-4b13-4c08-a02e-be48628ce323,b7d175b0-6a2f-45be-b38c-e53e65f17036,ff8efadb-8a56-4b1d-b254-5f745af9fac4,#N/A,#N/A,#N/A,Feature Request,Rejected,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
c84acfe9-3330-4bb7-9f82-77cb05f19e52,62fb7173-5297-4e8a-9092-c4a01034e3de,39a5f6b9-a18b-4ee0-a1e7-b276f715a1cb,#N/A,#N/A,#N/A,Feature Request,Rejected,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
c9064d70-aa8c-4499-9464-611f289f5ed4,dd70e373-7410-46c1-a3b3-b5faf4754ac1,065f7197-60e5-4d10-a0ec-f2f5816afff7,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
c94e4152-d350-4572-923c-436fd6d8bce7,781983f8-73cb-4e87-828f-056256425a85,a57a2d37-668b-48dd-b9ea-8fd8bc601682,#N/A,#N/A,#N/A,Feature Request,Escalated,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
ca54358d-d520-4a0a-8f33-3a1b6087405c,25bc51bd-d61b-4094-a6f8-9289075cd51e,0d854576-00f2-4703-aa47-0ec2266f8594,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
ca5b702b-df1e-45d8-947d-3d6b8014c57f,c3931513-b9c6-476e-92d5-96aa14e22085,46183cac-0021-4eef-b564-6bf8395c67b6,#N/A,#N/A,#N/A,Feature Request,Escalated,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
caacfa56-ca72-4db9-8191-449930a679e4,c3b5b2af-e9f7-4383-a189-6b87b96122ae,c11a1807-1b6f-4f8f-8c8c-791c032e6152,#N/A,#N/A,#N/A,Feature Request,Rejected,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
cab947f7-bdb3-489d-b206-053e1c1496a6,224848fd-9ff9-4bc2-a022-dedef988a31e,24f8ddba-6a41-4904-bbf1-23a4ae7c03b3,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
caed592a-19ab-4ac9-9db4-6dd268763b98,34687b07-b915-440a-b652-c8b85d358d30,382892b9-7d9c-4069-8b02-5b575c2f3b06,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
cb136162-e512-4bfa-8905-37c13d291ff0,b2a00d87-1f5a-48c1-873b-5c7476b92e56,4a6fe7d4-ed81-4322-98f7-4f55e975336a,#N/A,#N/A,#N/A,Feature Request,Approved,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
cb95fd2f-bb5f-4434-a9b8-0af945076c98,189cd8b8-712b-47d0-bcc7-19f05d3df155,276ba8fc-930f-4421-9227-b4bc2bf12874,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
cbacb342-75bd-4d10-8082-a996a806d3fa,ad7f9613-85ae-49e1-b4e8-1f25868b7ed5,ff87b527-9b1f-4ed3-81d6-5ba63359af75,#N/A,#N/A,#N/A,Feature Request,New,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
cc37be25-2553-4415-9513-07a89271e910,6d070224-c9be-4c53-a344-9ef2eeafcbed,0290fced-80b6-4c20-9bb6-c400314f3f78,#N/A,#N/A,#N/A,Feature Request,New,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
cc6e6a87-41ff-4770-a283-3fa11b5e305e,c6a1bb6f-7351-4544-bae9-cc2e12b8a7ca,55894b8e-12e0-4fa7-9101-252f247b50fb,#N/A,#N/A,#N/A,Feature Request,Rejected,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
ccf39647-bc1c-4752-ac2b-78c01ca20788,40a70421-f137-45d2-a963-3955c89e6f67,14cc64fe-9216-45ab-8a93-3df687d35746,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
cdbf3e6b-aecf-4662-8bf9-eaeae2e24a96,9e7c1f65-7f20-406d-91e7-608801f8e44d,55894b8e-12e0-4fa7-9101-252f247b50fb,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
cddd5357-2922-4019-aa00-881c56d4bc7c,6666a003-4944-41bf-ac35-832aec20a98e,808f0ce8-a722-4c71-a0da-2a4e03733216,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
ce392e84-4086-4a3e-8410-188c06fec077,68f41a1a-7aff-43d0-9a60-e73a715a4e47,ba05f0c8-79fb-4835-aaa0-a376e1689fd0,#N/A,#N/A,#N/A,Problem,Rejected,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
ce7734fc-4a9b-4fb1-8942-97041ac95609,210f5405-830c-481b-a7ff-315e615b8cbe,d49afe24-72f2-4708-a033-1965ef512787,#N/A,#N/A,#N/A,Problem,Rejected,Existing problem,Deployment Needed,Medium,EMEA Case,#N/A,false,#N/A,#N/A,#N/A
ceeabb13-e89b-4bd8-8e7d-e41983f7274c,cc10afb7-f5a6-4c45-95b2-38c49de52515,6b76f960-354d-4fc6-a5b3-ce6ae11b2021,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
cf17855e-1dde-4d8c-aa73-a4e243307112,9f517a4a-0137-479d-b8db-d1b3e05e1e88,dfcafcd7-b448-4357-90a7-83e66d1a9e2a,#N/A,#N/A,#N/A,Question,New,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
d003408f-2f36-483d-9168-b61523d70644,0e1ec63f-340b-4735-ad9a-4a403a890e26,e03ca115-f212-4f8e-b4e1-bad754f8f173,#N/A,#N/A,#N/A,Feature Request,Rejected,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
d0128d12-e689-46e6-aab6-a84261b4c363,3eda0bf5-9297-4b05-ac30-dfc155f4ab44,a9f41b2a-a06e-49f9-9469-8f9aa9f5475a,#N/A,#N/A,#N/A,Question,On Hold,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
d026042d-0a72-45f9-b6c6-3159be9153c9,f13be984-f4be-460b-b803-4bc5158edc4d,e08878da-c224-4866-8104-c9bb483becbe,#N/A,#N/A,#N/A,Feature Request,New,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
d0b571cb-a815-4a52-af61-d507aea9bff0,92555505-1bbb-4c30-894a-75f62c824480,cd63405b-489a-4d4f-bf7f-2a20adad5456,#N/A,#N/A,#N/A,Problem,Rejected,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
d0bad9d0-5eb3-406d-95b7-dcc6e0ca38f6,fbd4719a-abb8-437d-be41-ed4a20ee2784,0290fced-80b6-4c20-9bb6-c400314f3f78,#N/A,#N/A,#N/A,Feature Request,On Hold,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
d0cd88da-8e3e-42b5-aed4-42be0dfc7cd3,3528d4cc-8871-4082-afaf-bd327aa3542f,0290fced-80b6-4c20-9bb6-c400314f3f78,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
d1622a2b-6ace-4e45-93de-9866b12afd91,7ba51c99-1bbc-420f-ab88-421f8007981f,84e06c4d-1c48-4d2f-885e-60940b99db6f,#N/A,#N/A,#N/A,Feature Request,Escalated,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
d23f5c2d-6ceb-4dc6-a1f0-a78fb90d0d36,26a7467b-baef-4d23-af7b-cc782e84c157,a802a625-4080-40fb-b088-19efb18331a7,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
d2aa2eed-bc0b-4b4d-b466-4aa5d766ddbc,4a35cccc-5ed7-4df2-9dbf-82d7a2195dc3,61861c5a-7879-42b6-bfec-6526a7989c85,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
d2c3d9dc-2428-49d8-9957-a15a55b0cd7c,d9882cd3-d634-4e2e-affb-79c1e8267976,d6aca3d7-dbe3-4645-9a59-73a35f4a0ad0,#N/A,#N/A,#N/A,Question,On Hold,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
d2c89b4a-7f45-4bf4-b299-8d6dcf6c0a86,7a22dcd1-c39f-415a-90b1-aeb282664739,d3fed2d3-ec52-4f86-9e60-621819590ac2,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
d2cf2245-243b-4612-8998-40644afc9b0b,11605f52-e428-465e-93c7-ec027283467b,c935334b-cb9e-4908-9239-77fd3b8b88a3,#N/A,#N/A,#N/A,Feature Request,New,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
d2d68924-5545-40d4-afc3-e69e1a282b5b,4cc57fb9-8365-4085-9f1d-93d6559d18a1,065f7197-60e5-4d10-a0ec-f2f5816afff7,#N/A,#N/A,#N/A,Feature Request,Rejected,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
d32e5305-2d89-49ae-9414-220b5fda3181,105c4a18-773b-49ec-897a-21d047bf8907,ba05f0c8-79fb-4835-aaa0-a376e1689fd0,#N/A,#N/A,#N/A,Problem,Approved,User didn't attend training,Some fields not populating in Excel template,Medium,EMEA Case,#N/A,false,#N/A,#N/A,#N/A
d338b809-869f-4345-a636-0fe552f3837f,1eb67698-1b01-4f1f-bda0-efc9dce460a3,36c39deb-37f2-439a-9a41-e3f479203e12,#N/A,#N/A,#N/A,Feature Request,Approved,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
d34081e4-4bf9-433b-b6ea-af14652e88d3,defc3e25-c969-4249-aa27-aafee5aa8cff,d8e27fcc-9259-4a36-a201-9da2bc52ad3e,#N/A,#N/A,#N/A,Feature Request,New,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
d3465f44-1c41-46b4-909a-e3d49d2fea49,7d803cdc-f19e-4917-ae6d-00ab972580f0,14cc64fe-9216-45ab-8a93-3df687d35746,#N/A,#N/A,#N/A,Feature Request,New,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
d3527df0-c02d-4cd8-bb64-df60098716ae,8f04775f-1335-4f4f-a817-e01678c01df2,d6aca3d7-dbe3-4645-9a59-73a35f4a0ad0,#N/A,#N/A,#N/A,Question,Pending Approval,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
d374ecd2-8187-4c0d-ad5a-decdd8444030,b2e79943-73d0-4887-95b2-e88d57497946,84e06c4d-1c48-4d2f-885e-60940b99db6f,#N/A,#N/A,#N/A,Problem,New,User didn't attend training,Using attachments as templates,Medium,EMEA Case,#N/A,false,#N/A,#N/A,#N/A
d37bae5f-df9a-4129-b695-4e33c6441d25,7adebf23-d71c-4101-9382-e102905a866d,94a38b39-bc57-401f-84e3-47d33cdbef70,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
d3d14a96-8741-4585-96af-1b16aae882b2,bcb45776-dd42-41ae-9ea0-2bc2e60ea34d,89c33163-5cb6-47d9-b380-7c6347486897,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
d4010bfe-5c3d-49e8-a76d-0e2b43719585,b7af855a-6e59-44c1-b72a-2acc92b78c36,3f790b88-2d8d-4622-84c9-b74066cd2297,#N/A,#N/A,#N/A,Feature Request,Escalated,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
d46344af-c298-4267-b0ea-54bcfab9a1c5,755ba004-bcb1-4507-ac28-216749596ce5,ff8efadb-8a56-4b1d-b254-5f745af9fac4,#N/A,#N/A,#N/A,Feature Request,New,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
d46bc476-97d2-43a4-b90a-de8e0683e12d,839819d9-5d94-4d6c-90d6-e4d4e051f45e,9a5c0462-7d1b-4249-b38b-d8fee3a52a45,#N/A,#N/A,#N/A,Question,On Hold,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
d4a6605a-f1b0-4dd3-bdb7-7f04ec4a8151,f55715d2-98a3-4e43-835b-6562a24c863c,24f8ddba-6a41-4904-bbf1-23a4ae7c03b3,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
d4b732a7-2a6a-472b-9037-c66b28cb0757,8f22bcb3-40a8-4aa5-8894-9cda95c4bcd2,2752c1d1-b795-4735-b9bc-6f4eba1957a3,#N/A,#N/A,#N/A,Question,Rejected,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
d4d06b08-202d-4c92-9aca-d1ec07b32484,b8f66c5e-2287-4653-a3b4-22f03c68f221,e08878da-c224-4866-8104-c9bb483becbe,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
d52264f7-6e99-4ad0-aca4-c8db880dabfb,47e08681-2455-42aa-9454-2d506aed5baf,cab1e820-8748-47b1-9166-c8b4d5da7a11,#N/A,#N/A,#N/A,Problem,New,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
d5659599-76bc-4e53-b4b9-5231d8dbd143,f424256c-374d-4674-b413-7879877ac574,477f1dda-21fb-4778-ab90-96a3c4a8cfe3,#N/A,#N/A,#N/A,Feature Request,Rejected,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
d58f1055-4d33-472b-9c07-cdb3bfde1296,1828f9dc-cb71-4f7d-a8ef-ed54c9365fc9,61861c5a-7879-42b6-bfec-6526a7989c85,#N/A,#N/A,#N/A,Feature Request,On Hold,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
d59a86cf-3fe4-482a-be10-e61a8e99ea6c,3143cbfb-441a-4cc8-a8a8-285351aa783f,0d854576-00f2-4703-aa47-0ec2266f8594,#N/A,#N/A,#N/A,Feature Request,Escalated,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
d64a1cec-ca9b-4865-ad1c-18b1126080dd,dfb358a9-7087-4ae2-815f-dfdf14c3be3a,36c39deb-37f2-439a-9a41-e3f479203e12,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
d77c8207-9bba-4761-b104-bc58beb1e8f7,1ae5395d-a384-4375-8f81-38c1f2e4c981,57205e96-d186-40f4-a621-2f371f6f9425,#N/A,#N/A,#N/A,Question,Escalated,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
d7b47865-37d0-4df0-aeea-80b62bb2c1bd,62e0da70-59d2-48ae-b73f-12fdc4392131,94a38b39-bc57-401f-84e3-47d33cdbef70,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
d83501cd-6832-4239-960a-75979ecd2bb9,e13873a2-4dd7-4de8-99b9-e1f8c73608a9,baea373d-ac63-4ce6-85c6-ed6f75bdad26,#N/A,#N/A,#N/A,Problem,Approved,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
d8c8d973-ab7f-41aa-a0d4-873f30285e3f,52db675c-304b-4af3-a8e7-e77ac801c9ac,9498d846-3e7e-4da9-9c16-484db7a4a5f4,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
d91a25ef-cb92-4b4a-88d9-2c703b6f8011,13a9483b-299d-447a-ba32-4127c4e4faf5,808f0ce8-a722-4c71-a0da-2a4e03733216,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
d97dc96c-cf25-454f-9e4b-dba96c5be519,36131795-fffc-422a-9bf7-08f40e13c635,a8ce5dd0-092c-4e14-9ae1-430d41d8bbeb,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
d9e14495-e8d3-485f-9f7a-6fbfab855d75,13cfdd2b-9707-46f6-b2f8-18dee4983c24,3f790b88-2d8d-4622-84c9-b74066cd2297,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
da3cf024-6d0c-46fe-bf47-9590f01619c3,2726332a-04dc-4aac-8170-c27ef0e49a77,61861c5a-7879-42b6-bfec-6526a7989c85,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
da47af8f-ee0f-41bb-b182-6fbf90ac2f33,7bc2f27e-11fc-453f-97ad-c989c05944fb,5b337efc-12b2-4792-89fc-2ebee809d272,#N/A,#N/A,#N/A,Problem,On Hold,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
daacd0e4-8478-4dc9-b139-4086018f6726,3428d791-3923-4473-81ea-47cc6b161f7d,38669415-6bbb-4177-976e-91b0d255898e,#N/A,#N/A,#N/A,Question,Approved,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
dac423d7-0f5a-454f-97b7-dceba7340f53,cd699dfd-ddf1-4f27-b148-32a4b584d2e0,450e9378-424f-4fab-ae6e-3b3ff90eb2ea,#N/A,#N/A,#N/A,Problem,Rejected,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
dad43736-2403-4bea-85ef-a8aec620ee89,fa80aff8-b799-457e-853c-de20296deaa7,b0ea7374-3993-4cf1-9270-4aef56bff254,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
