Guid,AccountId,Name,Description,StageName,Amount,Probability,CloseDate,Type,NextStep,LeadSource,ForecastCategoryName,IsExcludedFromTerritory2Filter,SBQQ__Contracted__c,SBQQ__CreateContractedPrices__c,SBQQ__OrderGroupID__c,SBQQ__Ordered__c,SBQQ__QuotePricebookId__c,SBQQ__Renewal__c,sbaa__ApprovalStatus__c,sbaa__ApprovalStep__c,sbaa__StepApproved__c,sbaa__SubmittedDate__c
8622f596-7009-4dde-be4b-3b47847a9ef5,a8ce5dd0-092c-4e14-9ae1-430d41d8bbeb,Oloo - Cross-sell,#N/A,Proposal/Price Quote,18050.0,75.0,2026-02-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
87504874-5b58-47c7-b8a1-d9f13048281f,9ec52262-7e0f-4751-bddb-c93b6e20c2cb,Voolith - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2025-10-21,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
8753e769-5c44-4d35-858d-1911a6fe09a0,ba05f0c8-79fb-4835-aaa0-a376e1689fd0,Quinu - Upsell,#N/A,Qualification,100082.0,10.0,2026-04-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
885edb30-21ec-4c00-b45a-2fe70b21dadf,244daca7-37fc-418c-b9c6-8c225489ddc4,Lazzy - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2026-02-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
887e7159-e435-41e7-9457-c8fa4b6a0998,46183cac-0021-4eef-b564-6bf8395c67b6,Thoughtmix - Upsell,#N/A,Qualification,100082.0,10.0,2026-04-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
8885c821-5980-4252-bbb0-0b4ef977aa34,078d194d-98c9-441d-97a0-fc6709abf638,Gabcube - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2025-12-06,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
88ed3723-3a8b-4609-9c74-125205fc54f4,4edb158e-f962-42dd-ac2a-f5f5baf46841,Gigaclub - Additional Sale,This deal is looking good so far.,Closed Lost,72395.0,0.0,2025-09-21,#N/A,Where do the decision makers stand?,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
88f0c65f-c765-41f6-b3ae-cc9a7dc9ba31,b8863ac4-6727-426b-a0d3-8ba897ffc82c,Zoovu - Additional Sale,Great customer and this deal is looking good,Qualification,29995.0,10.0,2025-09-17,#N/A,prospect's spouse is married to vp at the competitor,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
891f11a8-665b-45ee-ac37-1a84bd6b1c82,02cc958d-8847-454e-abe2-238ebe49cdbc,Trudoo - Upsell,#N/A,Qualification,75000.0,10.0,2026-04-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
89c17b22-6cdd-4650-9520-c5ab9c7ac993,4edb158e-f962-42dd-ac2a-f5f5baf46841,Gigaclub - Initial Sale,#N/A,Prospecting,72395.0,10.0,2026-02-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
8b3fc1d9-4b99-41df-a542-e18129c2d497,ded082ee-40ee-4f25-95c4-c5a66b7a5ddd,Topicblabh-Sto Associates - Upsell,#N/A,Qualification,100082.0,10.0,2026-04-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
8ba44fa7-3058-4f9a-8a43-19fef358a4ee,244daca7-37fc-418c-b9c6-8c225489ddc4,Lazzy - Initial Sale,#N/A,Prospecting,73995.0,10.0,2026-02-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
8bc9b50f-c0c5-4ed3-b0f3-9b55a7a04a34,c43cfb40-35fe-4227-8931-68e84d5e201c,Browseblabc-Morales Corp. - Upsell,#N/A,Qualification,100082.0,10.0,2026-04-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
8be6f02f-daba-4f30-b98e-a860301335f8,026612b2-880f-4457-a934-74c082417120,Browsecat - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2025-07-23,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
8cb3657a-63d0-46ba-92d4-daa1673be710,b8d21752-f0e0-4906-9191-6033ab74049e,Viva - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2025-07-23,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
8d1bfb13-9226-47dd-a28f-38df02af1b32,0f3a4ac0-5f1d-4958-8669-aedd66cef3a1,Oozz - Additional Sale,#N/A,Id. Decision Makers,34995.0,60.0,2026-02-27,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
8daec59e-0e73-4575-b682-4a4d0fde3e0e,61861c5a-7879-42b6-bfec-6526a7989c85,Eadel - Additional Sale,#N/A,Closed Won,29995.0,100.0,2025-10-24,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
8f577dc5-fab5-4afd-9e07-37975ce4443f,baea373d-ac63-4ce6-85c6-ed6f75bdad26,Kayveo - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2025-05-24,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
8f920d83-b9b4-4d9f-93ac-488bcaae5d9a,e03ca115-f212-4f8e-b4e1-bad754f8f173,Buzzshare - Initial Sale,#N/A,Prospecting,72395.0,10.0,2026-02-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
90d1bbcb-9f53-44b1-b606-6d9a643b3f51,35a9ad50-5afd-4508-a97a-b5d8ba915c69,Skyba - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2025-07-23,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
90d6768b-ce2b-4ab0-9a8c-56cf5255a89a,382892b9-7d9c-4069-8b02-5b575c2f3b06,Uidoo - Cross-sell,#N/A,Proposal/Price Quote,18050.0,75.0,2026-02-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9145ae93-52e9-49c0-b1ba-ff0532147dc0,24f8ddba-6a41-4904-bbf1-23a4ae7c03b3,Ooba - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2025-12-19,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
914e72ce-0062-48e9-8347-9ad5edc3e78f,203ff87e-cb03-4dea-bf22-5ec94453d3c1,Layo - Additional Sale,#N/A,Closed Won,29995.0,100.0,2025-07-12,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
926ffb5e-df4e-48d5-b9e6-111343bef7d5,c11a1807-1b6f-4f8f-8c8c-791c032e6152,Realfire - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2026-02-03,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
92aa5157-3e8b-4bf4-b9eb-cd0307fd6424,9c0595c3-f3ba-42af-9761-1f1cf81dadac,Tazz -SOW 3,#N/A,Needs Analysis,72395.0,20.0,2026-02-20,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
92c060bc-9e51-484c-9100-9e31e792fc5b,24f8ddba-6a41-4904-bbf1-23a4ae7c03b3,Ooba - Upsell,#N/A,Qualification,75000.0,10.0,2026-04-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9301876d-5727-4153-ad0c-81fc74923c03,4de78b82-48d2-4f01-8a7f-b2564aca0749,Edgepulse - Additional Sale,#N/A,Qualification,72395.0,10.0,2025-11-05,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
93e38d38-6bde-48ff-8d0a-9ef2ebb68bbc,bd5e2e4b-0734-45b9-a427-837ec4999aba,Mydo - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2026-02-03,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
93f74b20-a0c6-436d-bfa6-2607b865b526,26a90565-5350-41f1-aa93-eaadbeae5645,Yakidoo - Additional Sale,#N/A,Closed Won,72395.0,100.0,2024-08-08,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
942bd687-4296-4341-b33f-1698ff5ec004,4b45406d-e86f-401a-be15-58d7550a29b5,Skalith - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2025-07-23,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
94529fb7-1af1-4a27-901b-5d34f7a9e5f4,b8863ac4-6727-426b-a0d3-8ba897ffc82c,Zoovu - Initial Sale,#N/A,Prospecting,72395.0,10.0,2026-02-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
94e9e5d0-6309-4762-bb71-a1ed72704eee,86fe5665-9155-4eff-a952-786b9665b5a7,Avaveo - Additional Sale,#N/A,Closed Won,29995.0,100.0,2025-09-23,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
964df19e-9352-409c-bf65-1e9192bfa239,477f1dda-21fb-4778-ab90-96a3c4a8cfe3,Devcast - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2025-07-23,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
976c3271-77ae-4fbd-bad7-4826849c4c0c,14cc64fe-9216-45ab-8a93-3df687d35746,Skinte - Additional Sale,#N/A,Value Proposition,34995.0,50.0,2026-03-09,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
97752372-f926-415a-bcbc-30e0beeb2931,0290fced-80b6-4c20-9bb6-c400314f3f78,Realcube - Initial Sale,#N/A,Prospecting,72395.0,10.0,2026-02-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
98174545-5b4a-4343-a0bc-1d5e760fb1a8,b8863ac4-6727-426b-a0d3-8ba897ffc82c,Zoovu - Cross-sell,#N/A,Proposal/Price Quote,11250.0,75.0,2026-02-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
983b4827-40f7-47ec-bbc1-b24be8dded6d,838f977b-7602-4ea3-a759-3488d07ea9ba,Agimba - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2026-02-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
98eab74e-320a-4bc3-af47-ecd490556b2a,e08878da-c224-4866-8104-c9bb483becbe,Meeveo - Additional Sale,#N/A,Closed Won,72395.0,100.0,2024-04-06,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9901c2fa-ca86-4323-adda-019bad2c0061,57205e96-d186-40f4-a621-2f371f6f9425,Eidelr-Ashpool - Upsell,#N/A,Qualification,75000.0,10.0,2026-04-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9a5f140b-7f31-4606-bd75-5f5e638b3a83,35a9ad50-5afd-4508-a97a-b5d8ba915c69,Skyba - Cross-sell,#N/A,Proposal/Price Quote,18350.0,75.0,2026-02-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9addb93d-b189-4d6d-9dda-e4e534195613,a9f41b2a-a06e-49f9-9469-8f9aa9f5475a,Tagopia - Initial Sale,#N/A,Needs Analysis,74395.0,20.0,2025-12-12,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9af1f4ce-40d7-4ab6-a7ac-8320c4fcedf3,39a5f6b9-a18b-4ee0-a1e7-b276f715a1cb,Noba - Upsell,#N/A,Qualification,100082.0,10.0,2026-04-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9af387db-b3e3-4a1d-ba59-57a583c2c7d0,6ebd52fd-5fce-4109-9f18-a2250084b1e4,Jabberstorm - Initial Sale,#N/A,Prospecting,72395.0,10.0,2026-02-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9b35a6f0-fbfc-4e37-ab00-4b6ccf45b902,4edb158e-f962-42dd-ac2a-f5f5baf46841,Gigaclub - Initial Sale,Will give end of year incentive to sign,Closed Won,72395.0,100.0,2024-11-02,#N/A,calling up the chain,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9c10def2-ae8d-42d3-b82e-c205cccf1216,238c31e0-7d3e-4c86-be61-0973ae9a9ca8,Divavu - Additional Sale,#N/A,Closed Won,29995.0,100.0,2025-02-20,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9c398526-91be-4d0b-a195-a692ffe4de2b,86fe5665-9155-4eff-a952-786b9665b5a7,Avaveo - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2025-07-23,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9ca46d7b-3cf5-4d1b-b3ff-6736d29bce2d,d6aca3d7-dbe3-4645-9a59-73a35f4a0ad0,Blognation - New Sale,#N/A,Perception Analysis,#N/A,70.0,2026-02-06,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9d3ee446-e82b-4107-b068-653ca4a8a6be,5b337efc-12b2-4792-89fc-2ebee809d272,Dynazzy - Upsell,#N/A,Qualification,100082.0,10.0,2026-04-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9d950160-b5d8-4850-8a36-f1143cb25623,3e9f8d85-b839-4b8d-944a-864ad5f1f381,Meejo - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2026-01-21,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9d9dc3fe-67d4-4d65-9207-8a605e40b708,81b825ec-df84-4f42-907b-02c39c802a0b,Skaboo - Cross-sell,#N/A,Proposal/Price Quote,11250.0,75.0,2026-02-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9daa051a-03de-4cf2-872d-ef30e68a2ffb,2c06c6a8-4482-4d60-a578-b8aaec7a45db,Yakitrit-Germain Hospital - Additional Sale,#N/A,Value Proposition,34995.0,50.0,2025-11-03,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9e0f75d1-4bdc-4a24-8cf3-5d9162daf113,64cfb4a0-32fe-46ff-b890-cacf1f5924bc,Rhynyx - Upsell,#N/A,Qualification,100082.0,10.0,2026-04-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9e1834d3-74a2-4778-9148-ce4b521a2b91,ba05f0c8-79fb-4835-aaa0-a376e1689fd0,Quinu - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2025-07-23,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9e1e27f8-aa7d-4a27-9758-4a051c334662,5f6e013d-e183-43f1-8f2e-62d04707c1a1,Zoombox - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2026-02-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9ea2c7e4-96a3-4caf-bdc2-0d13be1fbe01,e8ed56e3-5309-46cc-9ce0-f1726239cb00,Topicware - Additional Sale,#N/A,Id. Decision Makers,29995.0,60.0,2026-01-24,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9ec87707-1057-427a-9aa7-05b30b4018b2,bfff17a1-9be0-45db-a078-eea0ef614d85,Thoughtstorm - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2025-07-23,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9ecae35f-6742-415c-b1e5-a9e6c64f6a5e,a57a2d37-668b-48dd-b9ea-8fd8bc601682,Brightdog - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2025-07-08,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9edbeccc-02ee-4a1d-b3f3-a0a61a084e74,39a5f6b9-a18b-4ee0-a1e7-b276f715a1cb,Noba - Cross-sell,#N/A,Proposal/Price Quote,18050.0,75.0,2026-02-19,Existing Business,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9edee7b7-6a86-4e57-9c72-90a406ed56b8,81b825ec-df84-4f42-907b-02c39c802a0b,Skaboo - Additional Sale,#N/A,Qualification,29995.0,10.0,2026-03-27,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9f3f4b74-8585-4538-a745-ec35be372673,b0ea7374-3993-4cf1-9270-4aef56bff254,Pixoboo - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2025-07-23,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9fb7d9e5-ce3b-46e0-b9bb-7627e2555c34,203ff87e-cb03-4dea-bf22-5ec94453d3c1,Layo - Upsell,#N/A,Qualification,100082.0,10.0,2026-04-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a037a135-7f09-418b-9418-b666c3bb6635,ce50a310-950c-4837-ba53-fec863d4bf5f,Tagtune - Upsell,#N/A,Qualification,100082.0,10.0,2026-04-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a0729e03-2728-4fed-92d3-c87a674b43e7,9505ec67-fc3a-4100-b982-4d5a6c4cdb4a,Quimm - SOW 2,#N/A,Value Proposition,72395.0,50.0,2026-02-05,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a1bc47d9-3e0e-49fe-b486-2c46780f1675,b0ea7374-3993-4cf1-9270-4aef56bff254,Pixoboo - Additional Sale,#N/A,Value Proposition,34995.0,50.0,2025-11-02,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a207b170-2239-493f-9503-a7fc782613c6,078d194d-98c9-441d-97a0-fc6709abf638,Gabcube - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2025-07-23,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a3528dd6-9b37-4efb-a554-bd48c57e1fe3,d49afe24-72f2-4708-a033-1965ef512787,Edgeclub - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2025-07-23,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a39202a3-c078-47a8-9fba-0ba96baec03e,a9f41b2a-a06e-49f9-9469-8f9aa9f5475a,Tagopia - Upsell,#N/A,Qualification,75000.0,10.0,2026-02-09,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a3e72c7b-a37f-42f1-a16d-0f3fbaf384f5,38669415-6bbb-4177-976e-91b0d255898e,Oyoba - Upsell,#N/A,Qualification,75000.0,10.0,2026-04-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a458c81b-c1f3-4fa0-889c-ff46ef9c25ae,86fe5665-9155-4eff-a952-786b9665b5a7,Avaveo - Cross-sell,#N/A,Proposal/Price Quote,34350.0,75.0,2026-02-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a526d4a7-9b47-4178-a3ed-8d22a5449927,d49afe24-72f2-4708-a033-1965ef512787,Edgeclub - Additional Sale,#N/A,Value Proposition,34995.0,50.0,2026-03-09,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a5707d8e-d26e-415a-8902-fcd9d5304842,717e985c-df4a-4a56-8332-d6b04aa98159,Twitterwire - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2026-02-03,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a6248f63-c000-4434-b288-9a631a583edf,03bc8431-f383-4600-b814-0e027a9b8621,Chatterpoint - Additional Sale,#N/A,Closed Won,72395.0,100.0,2024-04-06,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a6a45e52-fa89-46f3-ade3-ceba93d51ec0,c43cfb40-35fe-4227-8931-68e84d5e201c,Browseblabc-Morales Corp. - Cross-sell,#N/A,Proposal/Price Quote,18050.0,75.0,2026-02-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a73470a1-f3da-4d5d-aaf8-8a9054323d69,d3fed2d3-ec52-4f86-9e60-621819590ac2,Jabbersphere - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2025-12-06,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a7578a04-161a-4305-a4f5-be77d879ad24,9505ec67-fc3a-4100-b982-4d5a6c4cdb4a,Quimm - Cross-sell,#N/A,Proposal/Price Quote,34350.0,75.0,2026-02-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a7803dfa-8322-4432-8002-829ace6f3af7,9f32138d-d239-44e6-9816-e517b35a66b7,Shuffletag - Additional Sale,#N/A,Value Proposition,34995.0,50.0,2026-02-13,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a98da8b0-2b51-4f58-afd6-658e6aeedce2,9a5c0462-7d1b-4249-b38b-d8fee3a52a45,Vitz - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2026-02-03,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a99d7236-4709-4354-9eeb-d8484b15a985,72c0aaf1-7f4d-4f3f-a5ba-f9b5bca3e544,Livefish - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2025-07-23,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
ab3c6637-c712-4e77-b1c9-0527216bea66,450e9378-424f-4fab-ae6e-3b3ff90eb2ea,Wikizz - Cross-sell,#N/A,Proposal/Price Quote,18350.0,75.0,2026-02-04,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
abe23e0e-22fb-4517-9492-8e1a55252b5a,dfcafcd7-b448-4357-90a7-83e66d1a9e2a,Topiclounge - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2026-02-03,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
abe77892-cff3-4844-82d6-588de720174c,89c33163-5cb6-47d9-b380-7c6347486897,Zoomlounge - Upsell,#N/A,Qualification,75000.0,10.0,2026-04-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
ac11bda6-d2ba-4559-80a3-bbb66f616085,d8e27fcc-9259-4a36-a201-9da2bc52ad3e,Fliptune - SOW 3,#N/A,Needs Analysis,69095.0,20.0,2026-02-05,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
ac7d7c43-7c4d-4a93-8a72-160b7cd1677e,0f3a4ac0-5f1d-4958-8669-aedd66cef3a1,Oozz - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2025-07-23,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
ace3a968-5cbc-4669-a5f3-06dd279d5b0e,cd63405b-489a-4d4f-bf7f-2a20adad5456,Meembee -Software Renewal and New Widgets,#N/A,Perception Analysis,72395.0,70.0,2026-02-05,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
ad340adc-40de-4c14-8d34-c2c03d227156,84e06c4d-1c48-4d2f-885e-60940b99db6f,Bluejam - Initial Sale,#N/A,Prospecting,72395.0,10.0,2026-02-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
ad7a5eb2-6d36-48d9-9c4e-e3d64afaad6a,b8863ac4-6727-426b-a0d3-8ba897ffc82c,Zoovu - Additional Sale,Will give end of year incentive to sign,Closed Won,29995.0,100.0,2024-11-02,#N/A,Sign SOW,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
af5222b7-d4d7-48b2-9c50-bfacd9148dbf,d8e27fcc-9259-4a36-a201-9da2bc52ad3e,Fliptune - SOW 2,#N/A,Needs Analysis,71595.0,20.0,2026-02-05,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
afe2f093-e0ce-4bfa-9e8c-e5f5c1fbf216,3f790b88-2d8d-4622-84c9-b74066cd2297,Oodoo - Upsell,#N/A,Qualification,100082.0,10.0,2026-04-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
b0b1f929-d9ac-44a3-851e-6edad3a50088,c43cfb40-35fe-4227-8931-68e84d5e201c,Browseblabc-Morales Corp. - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2025-07-23,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
